ACUSACION;ANIO_DENUNCIA;ANIO_HECHO;CAPTURA;CONDENA;CONEXO;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;LEY;MUNICIPIO;NUM_HABITANTES;PAIS;PAIS_NACIMIENTO;RUPTURA;SECCIONAL;SEXO_VICTIMA;TOTAL_VICTIMAS
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;CARMEN DE APICALÁ;9000;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;IBAGUÉ;579803;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;PALMIRA;314418;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;CALI;2496346;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;2
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CALI;2496346;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;5
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;FLORIDA;59207;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;OBANDO;15406;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;PALMIRA;314418;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;2
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CALI;2496346;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;3
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;JAMUNDÍ;132540;Colombia;;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;PALMIRA;314418;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;PRADERA;58717;Colombia;;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTO MAYOR DE 60;SI;SI;SI;Ley 906;CALI;2496346;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;CALI;2496346;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;10
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;DAGUA;37006;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;PRIMERA INFANCIA 0 - 5;SI;SI;SI;Ley 906;CALI;2496346;Colombia;;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;CALI;2496346;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;TRUJILLO;17798;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 6, 7 Y 6 (SIC) DEL ART. 104. ART. 104B L.G Modificado Ley 2197 de 2022;Magdalena;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;CIÉNAGA;105807;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Cundinamarca;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;FACATATIVÁ;144149;Colombia;;NO;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Cundinamarca;ACTIVO;TERMINACIÓN ANTICIPADA;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CAQUEZA;17492;Colombia;;NO;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Valle del Cauca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;GUADALAJARA DE BUGA;114053;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;Arauca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;ARAUCA;94377;Colombia;;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL, FISICA O PSICOLOGICA. ART. 104B L.F;BOGOTÁ, D. C.;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INVESTIGACIÓN;JUVENTUD 18 - 28;NO;SI;SI;Ley 906;GUARNE;52129;Colombia;;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;NO;NO;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;2
SI;2019;2018;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;SIN DATO;NO;NO;SI;Ley 906;YUMBO;131593;Colombia;Colombia;SI;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;NO;NO;SI;Ley 906;GUARNE;52129;Colombia;Colombia;SI;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;NO;NO;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;Colombia;SI;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2020;2012;SI;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;MEDELLÍN;2569007;Colombia;;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2020;2012;SI;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACIÓN;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;MEDELLÍN;2569007;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2020;2012;SI;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;MEDELLÍN;2569007;Colombia;;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;MASCULINO;1
SI;2020;2012;SI;NO;SI;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;INDAGACIÓN;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;MEDELLÍN;2569007;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;MASCULINO;2
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;MASCULINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Caquetá;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;SAN VICENTE DEL CAGUÁN;74191;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CAQUETÁ;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Casanare;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;YOPAL;155882;Colombia;Venezuela;NO;DIRECCIÓN SECCIONAL DE CASANARE;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BUENOS AIRES;35197;Colombia;;NO;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;VALLEDUPAR;503444;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CESAR;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Cesar;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;VALLEDUPAR;503444;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CESAR;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Huila;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;ACEVEDO;36649;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE HUILA;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Huila;ACTIVO;JUICIO;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;ACEVEDO;36649;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE HUILA;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Huila;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;PITALITO;138229;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE HUILA;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;RIOHACHA;304987;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;MASCULINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;RIOHACHA;304987;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Meta;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;VILLAVICENCIO;538527;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE META;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;ACTIVO;JUICIO;ADULTO MAYOR DE 60;SI;SI;SI;Ley 906;BUCARAMANGA;528572;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;PLANADAS;30165;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;GUAMO;31089;Colombia;;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;INFANCIA 6 - 11;SI;NO;SI;Ley 906;PLANADAS;30165;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;PLANADAS;30165;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;PRE-ADOLESCENTE 12 - 13;SI;NO;SI;Ley 906;PLANADAS;30165;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;MASCULINO;2
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;ALCALÁ;23665;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CALI;2496346;Colombia;;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CARTAGO;135621;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;CARTAGO;135621;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;MASCULINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Atlántico;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BARRANQUILLA;1239804;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Caldas;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;LA DORADA;78949;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALDAS;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Chocó;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;QUIBDO;116322;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CHOCÓ;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Huila;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;GARZÓN;98383;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE HUILA;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Meta;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;VILLAVICENCIO;538527;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE META;FEMENINO;1
SI;2020;2020;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS, MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 1098;CIUDAD BOLÍVAR;26434;Colombia;;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;GIRARDOTA;60611;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MEDELLÍN;2569007;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BETULIA;17815;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;BARRANQUILLA;1239804;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BARRANQUILLA;1239804;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BOGOTÁ, D.C.;8380801;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CARTAGENA;1057767;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOLÍVAR;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;INACTIVO;EJECUCIÓN DE PENAS;ADULTO MAYOR DE 60;SI;SI;SI;Ley 906;CARTAGENA;1057767;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOLÍVAR;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;CARTAGENA;1057767;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOLÍVAR;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Boyaca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;DUITAMA;114877;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOYACÁ;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Caldas;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;MARMATO;9430;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALDAS;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cesar;INACTIVO;EJECUCIÓN DE PENAS;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;AGUSTÍN CODAZZI;48805;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CESAR;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cundinamarca;ACTIVO;TERMINACIÓN ANTICIPADA;ADULTO MAYOR DE 60;SI;NO;SI;Ley 906;SUESCA;19113;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cundinamarca;ACTIVO;TERMINACIÓN ANTICIPADA;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SUESCA;19113;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Huila;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;NEIVA;350457;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE HUILA;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Huila;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;GARZÓN;98383;Colombia;;NO;DIRECCIÓN SECCIONAL DE HUILA;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Meta;ACTIVO;TERMINACIÓN ANTICIPADA;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;GRANADA;9890;Colombia;;NO;DIRECCIÓN SECCIONAL DE META;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Nariño;INACTIVO;EJECUCIÓN DE PENAS;ADULTO MAYOR DE 60;SI;NO;SI;Ley 906;COLÓN;10296;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE NARIÑO;FEMENINO;1
SI;2020;2020;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Nariño;INACTIVO;EJECUCIÓN DE PENAS;INFANCIA 6 - 11;SI;SI;SI;Ley 906;COLÓN;10296;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE NARIÑO;FEMENINO;1
